7.093825073242187500e+02
7.066295776367187500e+02
7.121054687500000000e+02
7.133322753906250000e+02
7.098612060546875000e+02
7.097515258789062500e+02
7.168132934570312500e+02
7.187982177734375000e+02
7.161649780273437500e+02
7.219102172851562500e+02
7.319443359375000000e+02
7.297001342773437500e+02
7.357246093750000000e+02
7.374002685546875000e+02
7.362831420898437500e+02
7.404025268554687500e+02
7.462474975585937500e+02
7.372706298828125000e+02
7.367519531250000000e+02
7.318446044921875000e+02
7.393452758789062500e+02
7.408114624023437500e+02
7.437239990234375000e+02
7.486613159179687500e+02
7.485316162109375000e+02
7.526609497070312500e+02
7.545361328125000000e+02
7.565908203125000000e+02
7.576182250976562500e+02
7.523018798828125000e+02
7.551445922851562500e+02
7.356547851562500000e+02
7.373204345703125000e+02
7.351560668945312500e+02
7.235659179687500000e+02
7.358642578125000000e+02
7.398439941406250000e+02
7.528903808593750000e+02
7.484019775390625000e+02
7.390560302734375000e+02
7.467399902343750000e+02
7.443900146484375000e+02
7.335800170898437500e+02
7.332399902343750000e+02
7.342999877929687500e+02
7.289899902343750000e+02
7.410000000000000000e+02
7.467700195312500000e+02
7.457600097656250000e+02
7.447800292968750000e+02
7.512800292968750000e+02
7.477100219726562500e+02
7.454000244140625000e+02
7.517100219726562500e+02
7.549500122070312500e+02
7.491699829101562500e+02
7.518300170898437500e+02
7.548099975585937500e+02
7.507199707031250000e+02
7.432899780273437500e+02
7.420900268554687500e+02
7.482800292968750000e+02
7.474099731445312500e+02
7.381799926757812500e+02
